file_name,column_name,data_type,description,unit,allowed_values_or_range,missing_value_rule,notes
data/plot_data/phase8_small_sample_metrics.csv,best_epoch,int64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/phase8_small_sample_metrics.csv,best_val_mae,float64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/phase8_small_sample_metrics.csv,train_start,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/phase8_small_sample_metrics.csv,train_end_selected,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/phase8_small_sample_metrics.csv,val_start,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/phase8_small_sample_metrics.csv,val_end,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/phase8_small_sample_metrics.csv,test_start,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/phase8_small_sample_metrics.csv,test_end,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/plot_data_manifest.csv,figure_id,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/plot_data_manifest.csv,figure_title,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/plot_data_manifest.csv,source_files,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/plot_data_manifest.csv,required_columns,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/plot_data_manifest.csv,plot_type,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/plot_data_manifest.csv,recommended_location,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/plot_data_manifest.csv,main_message,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/plot_data_manifest.csv,csv_file,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/plot_data_manifest.csv,status,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Table_key_findings_for_paper.csv,finding_id,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Table_key_findings_for_paper.csv,finding,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Table_key_findings_for_paper.csv,supporting_phase,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Table_key_findings_for_paper.csv,supporting_metric,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Table_key_findings_for_paper.csv,paper_interpretation,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Table_key_findings_for_paper.csv,caution_or_limitation,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Table_main_results_for_paper.csv,result_group,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Table_main_results_for_paper.csv,model,object,forecasting model name,category,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Table_main_results_for_paper.csv,feature_group,object,input feature group,category,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Table_main_results_for_paper.csv,history_hours,object,input history length in hours,hours,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Table_main_results_for_paper.csv,horizon_hours,int64,forecast horizon in hours,hours,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Table_main_results_for_paper.csv,MAE,float64,mean absolute error,speed units,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Table_main_results_for_paper.csv,MAE_std,float64,standard deviation of MAE across seeds,speed units,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Table_main_results_for_paper.csv,RMSE,float64,root mean squared error,speed units,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Table_main_results_for_paper.csv,sMAPE,float64,symmetric mean absolute percentage error,ratio,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Table_main_results_for_paper.csv,improvement_percent_vs_seasonal,float64,ratio or percentage variable,proportion or percent,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Table_main_results_for_paper.csv,interpretation,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
